ID=494 0.8351619113805846 0.13894038814840037 Noise lof-outlier=11.896022116565135
ID=493 0.040554927744786196 0.5072400792452862 Noise lof-outlier=5.555738141555764
ID=496 0.15150612475114178 0.8765856628207388 Noise lof-outlier=3.891877619854614
ID=495 0.17474033164278335 0.3636861115238198 Noise lof-outlier=3.7311367089915155
ID=492 0.7500676018742642 0.897027660749859 Noise lof-outlier=3.1146767841636436
ID=499 0.9160298083819269 0.523390593285425 Noise lof-outlier=2.887349604970023
ID=500 0.42732547274373656 0.8337665738193867 Noise lof-outlier=2.7386737072312326
ID=371 0.2629165269874901 0.7036678040195118 Ear_left lof-outlier=2.1740836128631917
ID=292 0.14596680282946534 0.7632310055814474 Ear_left lof-outlier=2.0988946991751347
ID=491 0.290949977617754 0.8557666871174766 Noise lof-outlier=2.0631853295103495
ID=238 0.48806697616378103 0.5180426495602906 Head lof-outlier=2.012745445358715
ID=53 0.7065470571054172 0.3526615357856453 Head lof-outlier=1.9539097918631627
ID=370 0.24213541161565805 0.820011553112265 Ear_left lof-outlier=1.9413871085923105
ID=383 0.2557675632363441 0.694139636565999 Ear_left lof-outlier=1.939053536792183
ID=389 0.35648189808486724 0.782707269261588 Ear_left lof-outlier=1.9383698648496215
ID=415 0.8237151064798245 0.6794732313853846 Ear_right lof-outlier=1.8702020011293212
ID=348 0.32811448779324703 0.8104480471833705 Ear_left lof-outlier=1.8541982869690412
ID=89 0.5284666588142557 0.5480244917619645 Head lof-outlier=1.8132761070793657
ID=498 0.8620825903226392 0.5918053842487218 Noise lof-outlier=1.781596632557588
ID=203 0.2973495363920637 0.48308248414547883 Head lof-outlier=1.7037350446410584
ID=338 0.26608295583730507 0.7915967608107661 Ear_left lof-outlier=1.6505214853312942
ID=323 0.24398690269160286 0.8032512717246497 Ear_left lof-outlier=1.6487398200428267
ID=429 0.7275372076425105 0.6983388762514319 Ear_right lof-outlier=1.6460624053885589
ID=141 0.43120782286536896 0.4536048393809892 Head lof-outlier=1.6162084301332964
ID=55 0.323144615700802 0.5142624100259803 Head lof-outlier=1.6148334167236236
ID=130 0.3252727704249059 0.518663878690165 Head lof-outlier=1.6148334167236236
ID=34 0.7416277782794454 0.5889910190948651 Head lof-outlier=1.5922020725870611
ID=181 0.36399287493228166 0.6032079773689988 Head lof-outlier=1.527333084523313
ID=29 0.6493962308649859 0.37410916300714764 Head lof-outlier=1.5222774108465547
ID=81 0.7347191848708641 0.5758536326400511 Head lof-outlier=1.516992127340313
ID=154 0.626036706904056 0.4330240031551585 Head lof-outlier=1.5043119016523905
ID=223 0.2917686387906876 0.5758692207316308 Head lof-outlier=1.4901356010669642
ID=497 0.8603082847506063 0.6338333996208041 Noise lof-outlier=1.479947509447066
ID=75 0.440146903930251 0.495593601024648 Head lof-outlier=1.4634465032516257
ID=368 0.26948071444154426 0.8373758527603316 Ear_left lof-outlier=1.4536513403280988
ID=324 0.2823454381870513 0.6507218459719635 Ear_left lof-outlier=1.449142246402976
ID=267 0.6571664530758328 0.3395494139819467 Head lof-outlier=1.432903080071999
ID=421 0.7872023861255228 0.8173254155580306 Ear_right lof-outlier=1.4309178195500285
ID=411 0.7116156172064612 0.8174867359631751 Ear_right lof-outlier=1.424717884240416
ID=317 0.23755908729032657 0.8251065576211906 Ear_left lof-outlier=1.4155760590190747
ID=35 0.38272263131699585 0.452737367638514 Head lof-outlier=1.3941459977444357
ID=46 0.4155274258102421 0.5261488358815203 Head lof-outlier=1.392585936189063
ID=307 0.20399614466425392 0.8184813524802571 Ear_left lof-outlier=1.3897674935709596
ID=243 0.4947431869026147 0.5597150804477188 Head lof-outlier=1.3867913946138124
ID=378 0.2592484700407562 0.7763635575221557 Ear_left lof-outlier=1.3813955178951227
ID=480 0.6446792306915289 0.7639770872738367 Ear_right lof-outlier=1.3795408756762093
ID=56 0.7009787144079658 0.6058330298954564 Head lof-outlier=1.3755259243663711
ID=12 0.3917587782134365 0.6103473035285875 Head lof-outlier=1.375410754160257
ID=251 0.33919818777823585 0.6508366786305482 Head lof-outlier=1.3613455992292316
ID=193 0.3685019338280463 0.5382408243577209 Head lof-outlier=1.358439989224025
ID=58 0.7159374380776726 0.5369769299381377 Head lof-outlier=1.3563152979549102
ID=136 0.29387974001507766 0.5660318782525734 Head lof-outlier=1.3526233723658347
ID=232 0.743425497014074 0.43616922159939475 Head lof-outlier=1.347514806269832
ID=195 0.49211704225348335 0.2633016877556674 Head lof-outlier=1.3454941111689176
ID=180 0.44937310198209257 0.4881941150533161 Head lof-outlier=1.3398293730931516
ID=124 0.4802810307277785 0.7465574165966149 Head lof-outlier=1.3388323570022687
ID=138 0.5875283142332661 0.5029850439760691 Head lof-outlier=1.338569310180981
ID=266 0.34406769499995704 0.31452273995412067 Head lof-outlier=1.3370069538779916
ID=440 0.8199224586670886 0.6624864411844861 Ear_right lof-outlier=1.331841062663908
ID=399 0.8506187347587049 0.7990803699876275 Ear_right lof-outlier=1.331747485183072
ID=373 0.23745015069634573 0.7267085856031248 Ear_left lof-outlier=1.3303588507755764
ID=318 0.19643659936725835 0.7305112040483317 Ear_left lof-outlier=1.3172662988985098
ID=246 0.46459992800618827 0.5291033620154328 Head lof-outlier=1.3123182361204933
ID=422 0.7830924890472047 0.7316558161430998 Ear_right lof-outlier=1.2987919413528624
ID=360 0.18960171748102256 0.6820443275786829 Ear_left lof-outlier=1.2979150633509602
ID=152 0.36782453531478027 0.4372164861268705 Head lof-outlier=1.295079039887291
ID=425 0.7961459853569384 0.8393688643424051 Ear_right lof-outlier=1.2899676049219948
ID=326 0.2687578250941205 0.7243688939663058 Ear_left lof-outlier=1.2810668909406633
ID=417 0.7665757626244889 0.7566684229513448 Ear_right lof-outlier=1.2729824242356504
ID=291 0.22251831991489018 0.7883298714240449 Ear_left lof-outlier=1.2581588653565008
ID=295 0.2616646827795952 0.6704418747075763 Ear_left lof-outlier=1.2554285402643763
ID=218 0.5247572213790491 0.26401207215943967 Head lof-outlier=1.2549152061181308
ID=465 0.6852754907203354 0.7810821546243205 Ear_right lof-outlier=1.2527033804432073
ID=462 0.70971508636843 0.7124438097520422 Ear_right lof-outlier=1.2510270725782053
ID=482 0.7286601284351713 0.6666850344927256 Ear_right lof-outlier=1.2500942873920367
ID=285 0.3455796836575118 0.451227266339269 Head lof-outlier=1.245817870288907
ID=489 0.7856914234307533 0.6819138433217659 Ear_right lof-outlier=1.2440261291913326
ID=18 0.38284021717487404 0.5440688862962566 Head lof-outlier=1.2397632233108378
ID=476 0.6685866005871447 0.7817694635640924 Ear_right lof-outlier=1.2395576875371457
ID=198 0.44149533809771346 0.2739239915645413 Head lof-outlier=1.2346603909349805
ID=431 0.7802524132257377 0.7241470373979612 Ear_right lof-outlier=1.2270578703461366
ID=128 0.30863520005670103 0.6065060017631401 Head lof-outlier=1.2247354545801707
ID=487 0.8239586646098369 0.7675190168773441 Ear_right lof-outlier=1.223954095837862
ID=477 0.7701084808001643 0.7051847879729983 Ear_right lof-outlier=1.2234296747117615
ID=302 0.21801957755241635 0.7186034168830753 Ear_left lof-outlier=1.2229355573297045
ID=174 0.5249692372285568 0.485610262030015 Head lof-outlier=1.2212141759063304
ID=1 0.45660137634625386 0.43280640922410835 Head lof-outlier=1.2151323492219581
ID=230 0.37284220557890724 0.4718757302380132 Head lof-outlier=1.2130559101726168
ID=388 0.2202104218437173 0.8428793976571253 Ear_left lof-outlier=1.2124629447942958
ID=287 0.7425328608722306 0.5347125144436418 Head lof-outlier=1.209968472106385
ID=312 0.2712753218265971 0.752179949875212 Ear_left lof-outlier=1.2068165886659634
ID=300 0.20771837372789004 0.7507873026800568 Ear_left lof-outlier=1.206180573216864
ID=376 0.2663458716267545 0.7520018097620143 Ear_left lof-outlier=1.2047240063951654
ID=70 0.309970327833062 0.45265291703067895 Head lof-outlier=1.198955196729585
ID=168 0.6162899699681502 0.46263925715201104 Head lof-outlier=1.1983911394458278
ID=85 0.38319743027975633 0.2762100009308178 Head lof-outlier=1.1978997500320216
ID=82 0.5155381256468614 0.7245756845076422 Head lof-outlier=1.1955021191638582
ID=73 0.30656537501122727 0.35196144277089036 Head lof-outlier=1.188078394703185
ID=169 0.7068606124650494 0.46130772099304174 Head lof-outlier=1.1875532445207044
ID=150 0.5915644139504792 0.3850652622739119 Head lof-outlier=1.1838839930685638
ID=320 0.2292728118427541 0.7370013770311333 Ear_left lof-outlier=1.1827290789421334
ID=470 0.735357614154059 0.8135219075858261 Ear_right lof-outlier=1.182363763719526
ID=455 0.7447471630813102 0.812900186453634 Ear_right lof-outlier=1.1823637637195257
ID=164 0.6235230129146608 0.6421753304125937 Head lof-outlier=1.1816659349433616
ID=290 0.5221079576856864 0.38781976501469645 Head lof-outlier=1.1813519720941472
ID=244 0.4974167815731843 0.40614885020574676 Head lof-outlier=1.1755340071361327
ID=68 0.6006889225245693 0.2928147023531954 Head lof-outlier=1.1750236902851383
ID=471 0.829462601011989 0.7767929457052348 Ear_right lof-outlier=1.174801422773465
ID=105 0.6720370220970937 0.4040964379295322 Head lof-outlier=1.174649839546113
ID=418 0.7258691046078412 0.6646061045396762 Ear_right lof-outlier=1.174373117356032
ID=274 0.6375590914200824 0.5847092832713302 Head lof-outlier=1.1727629690018493
ID=314 0.2092131026735191 0.7543484627335988 Ear_left lof-outlier=1.1722794497269302
ID=426 0.650947500402311 0.7827968494187825 Ear_right lof-outlier=1.1713496635389498
ID=384 0.2522237138681524 0.7943940006827237 Ear_left lof-outlier=1.1709249992627238
ID=139 0.47577243578762335 0.6571162960275716 Head lof-outlier=1.166060530577868
ID=47 0.29194678962167875 0.4272334801227161 Head lof-outlier=1.1656506560081132
ID=123 0.28538727428959565 0.44406197703937333 Head lof-outlier=1.165650656008113
ID=125 0.2758683060347048 0.42493086482223386 Head lof-outlier=1.165650656008113
ID=15 0.2995329322777752 0.6230627270405613 Head lof-outlier=1.1642868052432709
ID=219 0.5002917903066961 0.5418692345518223 Head lof-outlier=1.1631995991841977
ID=311 0.28729744918040523 0.7945900385438784 Ear_left lof-outlier=1.1602895350931044
ID=50 0.5434853498540486 0.5575180098090339 Head lof-outlier=1.158887011513064
ID=205 0.5684222384796382 0.32004613720261177 Head lof-outlier=1.1579405665408047
ID=199 0.44458360726584134 0.40254557139333424 Head lof-outlier=1.1550471260389885
ID=363 0.21711019410354682 0.7293907077000309 Ear_left lof-outlier=1.1546255030111974
ID=113 0.4862318964328004 0.4635469791701871 Head lof-outlier=1.15280213516819
ID=84 0.4346341375571578 0.3634158158782626 Head lof-outlier=1.1522990672687299
ID=329 0.18298967448118103 0.7278944895737949 Ear_left lof-outlier=1.1516623491052451
ID=256 0.4163655211429044 0.35800944275982216 Head lof-outlier=1.1501434415987168
ID=64 0.4473375193351228 0.7348324501821877 Head lof-outlier=1.14784797337887
ID=202 0.6197171351587627 0.6938126277047257 Head lof-outlier=1.1476554954400655
ID=162 0.6249509070898287 0.44761019842893723 Head lof-outlier=1.1470390357834779
ID=42 0.5888498769597843 0.47524402811514127 Head lof-outlier=1.1468520039639176
ID=19 0.4249231989421871 0.284825727537369 Head lof-outlier=1.1441179003439939
ID=187 0.6149777466040518 0.4894293635413928 Head lof-outlier=1.1439657728515622
ID=36 0.56506329156323 0.4368807019054587 Head lof-outlier=1.143013843988474
ID=145 0.44864558562432355 0.6811903182476917 Head lof-outlier=1.1403989155478307
ID=442 0.7887163846530041 0.6553373804573515 Ear_right lof-outlier=1.1393954878795947
ID=412 0.7113519692867732 0.7425940366695418 Ear_right lof-outlier=1.1385143367947803
ID=443 0.7587346545400881 0.7143840276080937 Ear_right lof-outlier=1.138041399644972
ID=247 0.5944024530455814 0.6057524678883506 Head lof-outlier=1.1367900988431356
ID=172 0.5663578499358706 0.49135390567741366 Head lof-outlier=1.1348870998121081
ID=3 0.45029897412145387 0.7116061205092745 Head lof-outlier=1.130834101615806
ID=331 0.18182398704466007 0.7740302445527997 Ear_left lof-outlier=1.1288931482606681
ID=143 0.509538178207134 0.6931777163283148 Head lof-outlier=1.1284327210247154
ID=160 0.650228341055716 0.5706997864367978 Head lof-outlier=1.1252610714270617
ID=163 0.5053620701269804 0.6750690635122293 Head lof-outlier=1.1244843117657433
ID=355 0.3220857054082107 0.7600928123854157 Ear_left lof-outlier=1.1244726758106622
ID=241 0.6539212330228087 0.46335062554135026 Head lof-outlier=1.1241903879507216
ID=16 0.4982241475102956 0.42839983794125985 Head lof-outlier=1.1234814518531948
